Level 0 URI,Level 0 preferred term,Level 1 URI,Level 1 preferred term,Level 2 URI,Level 2 preferred term,Level 3 URI,Level 3 preferred term,Description,Scope note
http://data.europa.eu/esco/skill/K,knowledge,http://data.europa.eu/esco/isced-f/10,services,http://data.europa.eu/esco/isced-f/101,personal services,http://data.europa.eu/esco/isced-f/1015,"travel, tourism and leisure","Travel and tourism is the study of marketing and advertising tourist destinations and events. It includes the study of ticketing and reservation practices. Leisure is the study of recreational and leisure activities for individuals and groups.
Programmes and qualifications with the following main content are classified here:
Abseiling (rope climbing)
Adventure based activities
Ground crew training (airport)
Guiding, tour leading
Recreation and leisure
Tourist trades programmes
Travel agency services
Travel and tourism
Travel services

=== Inclusions
Basic training in how to treat tourists is included here.

=== Exclusions
Study of recreation and leisure activities for school children is excluded from this detailed field and included in detailed field 0922 'Child care and youth services'.",
http://data.europa.eu/esco/skill/K,knowledge,http://data.europa.eu/esco/isced-f/10,services,http://data.europa.eu/esco/isced-f/101,personal services,http://data.europa.eu/esco/isced-f/1019,personal services not elsewhere classified,,
http://data.europa.eu/esco/skill/K,knowledge,http://data.europa.eu/esco/isced-f/10,services,http://data.europa.eu/esco/isced-f/102,hygiene and occupational health services,,,,
http://data.europa.eu/esco/skill/K,knowledge,http://data.europa.eu/esco/isced-f/10,services,http://data.europa.eu/esco/isced-f/102,hygiene and occupational health services,http://data.europa.eu/esco/isced-f/1020,hygiene and occupational health services not further defined,,
http://data.europa.eu/esco/skill/K,knowledge,http://data.europa.eu/esco/isced-f/10,services,http://data.europa.eu/esco/isced-f/102,hygiene and occupational health services,http://data.europa.eu/esco/isced-f/1021,community sanitation,"Community sanitation is the study of community services dealing with items that affect public health such as hygienic standards in food, water supply, disposal of sewage and garbage and street cleaning.
Programmes and qualifications with the following main content are classified here:
Hygiene, community
Hygienic standards
Refuse collection
Refuse/sewage disposal
Street cleaning
Water supply (service)
Waste management",
http://data.europa.eu/esco/skill/K,knowledge,http://data.europa.eu/esco/isced-f/10,services,http://data.europa.eu/esco/isced-f/102,hygiene and occupational health services,http://data.europa.eu/esco/isced-f/1022,occupational health and safety,"Occupational health and safety is the study of recognising, evaluating and controlling environmental factors associated with the workplace.
Programmes and qualifications with the following main content are classified here:
Ergonomics (occupational health and safety)
Health and safety in the workplace
Industrial welfare
Labour protection
Labour security
Labour welfare (safety)
Occupational health and industrial hygiene
Occupational safety
Stress management
Work environment

=== Exclusions
Study of vocational rehabilitation and occupational therapy is excluded from this detailed field and included in detailed field 0915 'Therapy and rehabilitation'.
Study of labour law is excluded from this detailed field and included in 0421 'Law'.
Study of ergonomics is excluded from this detailed field if emphasis is given to technical aspects and is included in the appropriate detailed field under 071 'Engineering and engineering trades'.",
http://data.europa.eu/esco/skill/K,knowledge,http://data.europa.eu/esco/isced-f/10,services,http://data.europa.eu/esco/isced-f/102,hygiene and occupational health services,http://data.europa.eu/esco/isced-f/1029,hygiene and occupational health services not elsewhere classified,,
http://data.europa.eu/esco/skill/K,knowledge,http://data.europa.eu/esco/isced-f/10,services,http://data.europa.eu/esco/isced-f/103,security services,,,,
http://data.europa.eu/esco/skill/K,knowledge,http://data.europa.eu/esco/isced-f/10,services,http://data.europa.eu/esco/isced-f/103,security services,http://data.europa.eu/esco/isced-f/1030,security services not further defined,,
http://data.europa.eu/esco/skill/K,knowledge,http://data.europa.eu/esco/isced-f/10,services,http://data.europa.eu/esco/isced-f/103,security services,http://data.europa.eu/esco/isced-f/1031,military and defence,"Military and defence is the study of services to the community connected with war and defence, designed to provide training in the principles and practice of military science.
Programmes and qualifications with the following main content are classified here:
Air force training
Army training
Defence studies
Military science
Navy training
War theory

=== Exclusions
Military personnel participating in non-military programmes should be classified according to the subject content of the training programme.",
http://data.europa.eu/esco/skill/K,knowledge,http://data.europa.eu/esco/isced-f/10,services,http://data.europa.eu/esco/isced-f/103,security services,http://data.europa.eu/esco/isced-f/1032,protection of persons and property,"Protection of persons and property is the study of services to the community concerning protection of property and persons. It comprises training in police work, public security, fire protection and fire-fighting.
Programmes and qualifications with the following main content are classified here:
Civil security
Customs programmes
Fire-protection (fire-fighting)
Fire technology
Life guarding
Police work
Policing studies
Prison work
Public security
Security and loss prevention services
Security guarding

=== Exclusions
Study of law is excluded from this detailed field and included in 0421 'Law'.
Study of criminology is excluded from this detailed field and included in detailed field 0314 'Sociology and cultural studies'.",
http://data.europa.eu/esco/skill/K,knowledge,http://data.europa.eu/esco/isced-f/10,services,http://data.europa.eu/esco/isced-f/103,security services,http://data.europa.eu/esco/isced-f/1039,security services not elsewhere classified,,
http://data.europa.eu/esco/skill/K,knowledge,http://data.europa.eu/esco/isced-f/10,services,http://data.europa.eu/esco/isced-f/104,transport services,,,,
http://data.europa.eu/esco/skill/K,knowledge,http://data.europa.eu/esco/isced-f/10,services,http://data.europa.eu/esco/isced-f/104,transport services,http://data.europa.eu/esco/isced-f/1041,transport services,"Transport is the study of operating, navigating and directing ships, train, aircraft and other forms of transportation.
Programmes and qualifications with the following main content are classified here:
Aircraft operation
Air traffic control
Air traffic safety
Cabin crew training
Communication (air, railway, road etc.) programmes
Crane and truck driving
Driving programmes
Flying and navigation
Navigation technologies
Postal service
Railway operations
Road motor vehicle operations
Ship operation
Shipping
Transport studies

=== Exclusions
Programmes in telephone network services are excluded from this detailed field and included in detailed field 0714 'Electronics and automation'. Programmes in switchboard operating are excluded from this detailed field and included in detailed field 0415 'Secretarial and office work'.",
http://data.europa.eu/esco/skill/K,knowledge,http://data.europa.eu/esco/isced-f/10,services,http://data.europa.eu/esco/isced-f/108,inter-disciplinary programmes and qualifications involving services,,,,
http://data.europa.eu/esco/skill/K,knowledge,http://data.europa.eu/esco/isced-f/10,services,http://data.europa.eu/esco/isced-f/108,inter-disciplinary programmes and qualifications involving services,http://data.europa.eu/esco/isced-f/1088,inter-disciplinary programmes and qualifications involving services,Inter-disciplinary programmes and qualifications to which the greatest intended learning time is devoted to services are classified here.,
http://data.europa.eu/esco/skill/K,knowledge,http://data.europa.eu/esco/isced-f/10,services,http://data.europa.eu/esco/isced-f/109,services not elsewhere classified,,,,
http://data.europa.eu/esco/skill/K,knowledge,http://data.europa.eu/esco/isced-f/10,services,http://data.europa.eu/esco/isced-f/109,services not elsewhere classified,http://data.europa.eu/esco/isced-f/1099,services not elsewhere classified,,
http://data.europa.eu/esco/skill/K,knowledge,http://data.europa.eu/esco/isced-f/99,field unknown,,,,,,
http://data.europa.eu/esco/skill/K,knowledge,http://data.europa.eu/esco/isced-f/99,field unknown,http://data.europa.eu/esco/isced-f/999,field unknown,,,,
http://data.europa.eu/esco/skill/K,knowledge,http://data.europa.eu/esco/isced-f/99,field unknown,http://data.europa.eu/esco/isced-f/999,field unknown,http://data.europa.eu/esco/isced-f/9999,field unknown,,
http://data.europa.eu/esco/skill/L,language skills and knowledge,,,,,,,,
http://data.europa.eu/esco/skill/L,language skills and knowledge,http://data.europa.eu/esco/skill/L1,languages,,,,,"Ability to communicate through reading, writing, speaking and listening in the mother tongue and/or in a foreign language.",
